id,H,T,MWDIR
202107202233.jpg,0.59,4.45,29.0
202107210033.jpg,0.81,4.38,19.0
202107211133.jpg,0.76,6.45,337.0
202107211233.jpg,0.87,5.41,8.0
202107211333.jpg,0.61,5.56,329.0
202107211433.jpg,0.55,5.31,321.0
202107211533.jpg,0.56,5.51,322.0
202107211833.jpg,0.49,5.72,323.0
202107212033.jpg,0.48,6.12,325.0
202107212233.jpg,0.61,3.82,5.0
202107220033.jpg,0.56,4.69,7.0
202107221133.jpg,0.27,4.58,316.0
202107221233.jpg,0.22,4.14,322.0
202107221333.jpg,0.2,4.62,314.0
202107221433.jpg,0.18,4.48,308.0
202107221633.jpg,0.16,4.35,329.0
202107221733.jpg,0.17,4.26,338.0
202107221833.jpg,0.15,4.17,4.0
202107221933.jpg,0.14,4.26,345.0
202107222033.jpg,0.12,4.2,353.0
202107222233.jpg,0.17,99.0,144.0
202107230133.jpg,0.21,99.0,181.0
202107231133.jpg,0.13,2.12,280.0
202107231333.jpg,0.1,99.0,268.0
202107231533.jpg,0.09,3.03,40.0
202107231833.jpg,0.19,99.0,31.0
202107232033.jpg,0.19,2.17,23.0
202107232133.jpg,0.15,2.36,42.0
202107240033.jpg,0.18,99.0,204.0
202107240133.jpg,0.23,99.0,222.0
202107241133.jpg,0.28,2.68,256.0
202107241233.jpg,0.26,99.0,247.0
202107241333.jpg,0.33,2.13,236.0
202107241533.jpg,0.39,2.73,253.0
202107241633.jpg,0.43,2.35,260.0
202107241933.jpg,0.59,4.38,307.0
202107242033.jpg,0.43,4.03,315.0
202107250133.jpg,0.13,2.28,304.0
202107251233.jpg,0.16,2.11,159.0
202107251533.jpg,0.17,99.0,173.0
202107251633.jpg,0.16,99.0,152.0
202107251733.jpg,0.17,2.3,179.0
202107252233.jpg,0.12,99.0,296.0
202107260033.jpg,0.14,2.82,284.0
202107261133.jpg,0.13,2.02,356.0
202107261233.jpg,0.13,2.2,1.0
202107261433.jpg,0.14,2.2,14.0
202107261533.jpg,0.12,2.16,297.0
202107261633.jpg,0.11,2.18,340.0
202107261733.jpg,0.11,99.0,340.0
202107261833.jpg,0.1,2.7,342.0
202107262133.jpg,0.09,2.49,337.0
202107262233.jpg,0.14,99.0,238.0
202107270033.jpg,0.14,99.0,226.0
202107271333.jpg,0.18,99.0,225.0
202107271433.jpg,0.19,99.0,231.0
202107271633.jpg,0.22,99.0,278.0
202107271733.jpg,0.23,3.51,285.0
202107281133.jpg,0.29,3.18,331.0
202107281433.jpg,0.16,2.44,265.0
202107281633.jpg,0.1,2.6,32.0
202107281733.jpg,0.09,99.0,123.0
202107281933.jpg,0.09,99.0,280.0
202107282233.jpg,0.2,2.22,249.0
202107291133.jpg,0.44,3.51,311.0
